,Food code,Main food description,version SR,year FNDDS,novaclass,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin C,Cholesterol,"Fatty acids, total saturated",Total Vitamin A
131,3246,"Babyfood, dessert, custard pudding, vanilla, junior",28,,4,0.565313809,-0.020202707,2.866761892,2.501435952,-1.609437912,-2.918771232,-8.421883012,-3.649658741,-7.824046011,-3.270169119,-1.123930097,-11.04292184
132,3301,"Babyfood, beverage, GERBER GRADUATE FRUIT SPLASHERS",28,,4,-20,-20,2.00148,1.811562097,-20,-2.645075402,-20,-4.509860006,-3.343872315,-20,-20,-13.12236338
133,3302,"Babyfood, snack, GERBER GRADUATE YOGURT MELTS",27,,4,2.659559992,1.386294361,4.268717949,4.045504397,0.832909123,-0.783071888,-20,-1.251763468,-2.862951162,-20,0.804688555,-7.06675101
134,3304,"Babyfood, dinner, potatoes with cheese and ham, toddler",28,,4,1.252762968,0.693147181,2.48240352,-0.223143551,0.182321557,-2.937463365,-7.824046011,-1.5847453,-9.210340372,-5.11599581,0.09531018,-11.41761529
135,3800,"Infant formula, NESTLE, GOOD START SUPREME, with iron, ready-to-feed",28,,4,0.371563556,1.214912744,2.000127735,1.609437912,-20,-3.170085661,-6.917805615,-4.017383521,-5.132802928,-5.521460918,0.385262401,-9.721165996
136,3801,"Infant formula, NESTLE, GOOD START SUPREME, with iron, liquid concentrate, not reconstituted",28,,4,1.026041596,1.871802177,2.653241965,2.272125886,-20,-2.513306124,-6.265901393,-3.381394754,-4.509860006,-6.214608098,1.088561953,-9.07931211
137,3802,"Infant formula, NESTLE, GOOD START SUPREME, with iron, powder",28,,4,2.424802726,3.261935314,4.048649603,3.671224519,-20,-1.070024832,-4.86653495,-1.980501594,-3.076942329,-3.442019376,2.456164181,-7.682112515
138,3803,"Infant formula, MEAD JOHNSON, ENFAMIL, with iron, ready-to-feed",24,,4,0.322083499,1.252762968,1.971299383,1.971299383,-20,-2.975929646,-6.742240841,-4.017383521,-4.84089252,-6.907755279,0.384581897,-9.755067547
139,3804,"Infant formula, MEAD JOHNSON, ENFAMIL, with iron, liquid concentrate, not reconstituted",23,,4,0.985816795,1.989243274,2.636196097,2.636196097,-20,-2.302585093,-6.074846156,-3.352407217,-4.179902451,-6.907755279,1.129141494,-9.088122739
140,3805,"Infant formula, MEAD JOHNSON, ENFAMIL, with iron, powder",28,,4,2.379546134,3.295836866,4.028916757,4.025351691,-20,-0.916290732,-4.677740879,-1.973281346,-2.780620894,-4.074541935,2.442347035,-7.662777863
141,3806,"Infant formula, MEAD JOHNSON, ENFAMIL, low iron, ready-to-feed",28,,4,0.322083499,1.252762968,1.971299383,1.971299383,-20,-2.975929646,-7.684284068,-4.017383521,-4.84089252,-6.907755279,0.391366184,-9.755067547
142,3807,"Infant formula, MEAD JOHNSON, ENFAMIL, low iron, liquid concentrate, not reconstituted",21,,4,1.01523068,1.981001469,2.660958594,2.63905733,-20,-2.282782466,-6.991136888,-3.352407217,-4.147745339,-6.907755279,1.126227456,-9.044825933
143,3808,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, with iron, powder, with ARA and DHA",28,,4,2.379546134,3.295836866,4.028916757,4.025351691,-20,-0.916290732,-4.677740879,-1.973281346,-2.780620894,-4.074541935,2.417787023,-7.662777863
144,3809,"Infant formula, MEAD JOHNSON, ENFAMIL, low iron, powder, not reconstituted",28,,4,2.379546134,3.295836866,4.028916757,4.025351691,-20,-0.916290732,-5.626821434,-1.973281346,-2.780620894,-4.074541935,2.442347035,-7.662777863
145,3812,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, with iron, liquid concentrate, with ARA and DHA",28,,4,1.01523068,1.940179474,2.663052835,2.63905733,-20,-2.282782466,-6.04909366,-3.352407217,-4.147745339,-6.907755279,1.124929597,-9.044825933
146,3813,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, ready-to-feed",28,,4,0.604315967,1.252762968,1.91839212,1.635105659,-20,-2.780620894,-6.742240841,-3.473768074,-4.84089252,-20,0.310421559,-9.737973114
147,3814,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, powder, not reconstituted",28,,4,2.653241965,3.218875825,4.007333185,4.007333185,-20,-0.755022584,-4.721704002,-1.46967597,-2.813410717,-20,2.396985768,-7.706262975
148,3815,"Infant formula, MEAD JOHNSON, ENFAMIL LIPIL, with iron, ready-to-feed, with ARA and DHA",28,,4,0.322083499,1.252762968,1.960094784,1.960094784,-20,-2.975929646,-6.742240841,-4.017383521,-4.84089252,-6.907755279,0.373630385,-9.755067547
149,3816,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate, not reconstituted",28,,4,1.261297871,1.906575144,2.574137784,2.571084346,-20,-2.120263536,-6.083579836,-2.813410717,-4.193060535,-20,1.057443012,-9.097011687
150,3819,"Child formula, MEAD JOHNSON, PORTAGEN, with iron, powder, not reconstituted",28,,4,2.803360381,3.091042453,4.003690194,3.988984047,-20,-0.820980552,-4.733003557,-1.347073648,-3.270169119,-5.521460918,2.954180846,-6.803395264
151,3820,"Child formula, MEAD JOHNSON, PORTAGEN, with iron, prepared from powder",28,,4,1.202972304,1.499623046,2.148267733,2.00148,-20,-2.430418465,-6.348139491,-2.95651156,-4.879607032,-6.907755279,1.374474784,-8.412833176
152,3821,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, not reconstituted",28,,4,2.63905733,3.33220451,3.966511191,3.931825633,-20,-0.544727175,-4.66704559,-1.427116356,-2.813410717,-6.214608098,2.821378886,-7.469874197
153,3822,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, prepared from powder",28,,4,0.598836501,1.294727168,1.891604804,1.891604804,-20,-2.590267165,-6.75075153,-3.473768074,-4.853631545,-20,0.775648402,-9.498022444
154,3823,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready-to-feed",28,,4,0.494696242,1.252762968,1.809926773,1.809926773,-20,-2.673648774,-6.742240841,-3.772261063,-4.84089252,-20,0.36672428,-9.737973114
155,3824,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, liquid concentrate, not reconstituted",28,,4,1.160020917,1.964311234,2.608598122,2.608598122,-20,-2.009915479,-6.074846156,-3.101092789,-4.179902451,-20,1.111199404,-9.088122739
156,3826,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted",28,,4,2.525728644,3.295836866,3.994524227,3.970291914,-20,-0.634878272,-4.710530702,-1.714798428,-2.813410717,-20,2.430978308,-7.706262975
157,3827,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE LIPIL, with iron, powder, with ARA and DHA",28,,4,2.388762789,3.33220451,4.030694535,4.003142599,-20,-0.84397007,-4.66704559,-1.857899272,-2.780620894,-4.96184513,2.4765384,-7.662777863
158,3830,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, LIPIL, with iron, liquid concentrate, not reconstituted, with ARA and DHA",28,,4,0.985816795,1.961502244,2.668616132,2.636196097,-20,-2.26336438,-6.074846156,-3.270169119,-4.179902451,-6.214608098,1.118088065,-9.088122739
159,3832,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, ready-to-feed, with ARA and DHA",28,,4,0.322083499,1.252762968,1.86252854,1.86252854,-20,-2.918771232,-6.742240841,-3.9633163,-4.84089252,-6.907755279,0.373630385,-9.755067547
160,3837,"Infant formula, ABBOTT NUTRITION, SIMILAC, PM 60/40, powder not reconstituted",28,,4,2.433613355,3.357245494,4.006241681,3.958524839,-20,-1.244794799,-6.785537646,-2.095570924,-3.074775481,-4.074541935,2.502582835,-7.679945667
161,3838,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN LIPIL, with iron, powder, not reconstituted, with ARA and DHA",28,,4,2.63188884,3.258096538,3.931825633,3.931825633,-20,-0.755022584,-4.721704002,-1.46967597,-2.813410717,-20,2.396985768,-7.706262975
162,3839,"Infant formula, ABBOTT NUTRITION, SIMILAC NATURAL CARE, ADVANCE, ready-to-feed, with ARA and DHA (formerly ROSS)",22,,4,0.751416089,1.444563269,2.056684555,2.104134154,-20,-1.814005078,-8.145629635,-3.381394754,-3.543913684,-6.214608098,0.933737645,-8.138756756
163,3840,"Infant formula, ABBOTT NUTRITION, SIMILAC, SPECIAL CARE, ADVANCE 24, with iron, ready-to-feed, with ARA and DHA",28,,4,0.587786665,1.181727195,2.16676537,2.116255515,-20,-1.958995389,-6.564165575,-3.381394754,-3.537017105,-6.214608098,0.751416089,-8.131930791
164,3841,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed",28,,4,0.476234179,1.278152203,1.902107526,1.902107526,-20,-2.673648774,-6.742240841,-3.540459449,-5.132802928,-20,0.153579088,-9.737973114
165,3842,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate",28,,4,1.141033005,1.943048917,2.580974119,2.57261223,-20,-2.009915479,-6.074846156,-2.882403588,-4.465408244,-20,0.816249378,-9.07931211
166,3843,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted",28,,4,2.533696814,3.335413641,3.98098921,3.969725716,-20,-0.616186139,-4.68205123,-1.48722028,-3.072613318,-20,2.215610079,-7.677783504
167,3844,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, LIPIL, with iron, liquid concentrate not reconstituted, with ARA and DHA",28,,4,1.261297871,1.906575144,2.574137784,2.289499853,-20,-2.095570924,-6.083579836,-2.813410717,-4.193060535,-20,1.028904876,-9.097011687
168,3845,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, LIPIL, with iron, ready-to-feed, with ARA and DHA",28,,4,0.604315967,1.252762968,1.91839212,1.635105659,-20,-2.780620894,-6.742240841,-3.473768074,-4.84089252,-20,0.373630385,-9.755067547
169,3846,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, with iron, ready-to-feed",28,,4,0.587786665,1.289232648,1.912501087,1.481604541,-20,-2.673648774,-6.742240841,-3.540459449,-5.132802928,-6.907755279,0.608678024,-9.737973114
170,3849,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, with iron, powder, with ARA and DHA",28,,4,2.525728644,3.295836866,4.025351691,3.931825633,-20,-0.527632742,-4.721704002,-1.754463684,-2.538307427,-4.135166557,2.430978308,-7.654303236
171,3850,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, ready-to-feed",28,,4,0.3074847,1.266947603,1.93441577,1.931521412,-20,-2.975929646,-6.742240841,-4.135166557,-5.132802928,-6.214608098,0.212689093,-9.737973114
172,3851,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, liquid concentrate, not reconstituted",28,,4,0.970778917,1.930071085,2.621765833,2.621765833,-20,-2.312635429,-6.074846156,-3.473768074,-4.465408244,-5.80914299,0.875885317,-9.07931211
173,3852,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE LIPIL, with iron, powder, not reconstituted, with ARA and DHA",28,,4,2.525728644,3.295836866,3.970291914,3.970291914,-20,-0.634878272,-4.65646348,-1.766091722,-2.813410717,-20,2.430978308,-7.751725349
174,3853,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted",28,,4,2.387844937,3.362802994,4.002412005,4.002412005,-20,-0.891598119,-4.659626372,-2.071473372,-3.051244983,-4.268697949,2.289803759,-7.656415169
175,3854,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, LIPIL, liquid concentrate, not reconstituted, with ARA and DHA",28,,4,1.160020917,1.961502244,2.608598122,2.608598122,-20,-2.009915479,-6.074846156,-3.101092789,-4.179902451,-20,1.088225196,-9.088122739
176,3855,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, ready-to-feed",28,,4,0.3074847,1.266947603,1.935859813,1.935859813,-20,-2.975929646,-8.873868135,-4.135166557,-5.132802928,-6.214608098,0.212689093,-9.737973114
177,3856,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, liquid concentrate, not reconstituted",28,,4,0.970778917,1.930071085,2.621765833,2.621765833,-20,-2.312635429,-7.024289095,-3.473768074,-4.465408244,-5.80914299,0.875885317,-9.07931211
178,3857,"Infant formula, MEAD JOHNSON, PROSOBEE LIPIL, with iron, ready to feed, with ARA and DHA",28,,4,0.494696242,1.252762968,1.809926773,1.809926773,-20,-2.673648774,-6.742240841,-3.772261063,-4.84089252,-20,0.373630385,-9.755067547
179,3858,"Infant formula, ABBOTT NUTRITION, SIMILAC, low iron, powder, not reconstituted",28,,4,2.38416508,3.362802994,4.003325164,4.001863709,-20,-0.891598119,-5.604842527,-2.071473372,-3.051244983,-4.268697949,2.289803759,-7.656415169
180,3859,"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed",28,,4,0.470003629,1.187843422,1.964311234,1.736951233,-20,-2.70306266,-6.767993337,-3.649658741,-4.86653495,-6.214608098,0.336472237,-9.755067547
181,3860,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed",28,,4,1.050821625,1.562346305,2.411439498,2.351375257,-20,-2.375155786,-6.615085665,-3.324236341,-4.65646348,-6.214608098,0.227932068,-9.511445465
182,3867,"Infant formula, NESTLE, GOOD START SOY, with ARA and DHA, powder",28,,4,2.525728644,3.242592351,4.018183201,3.792788918,-20,-0.642454066,-4.710530702,-1.609437912,-2.811745437,-5.11599581,2.397895273,-7.704043218
183,3868,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, ready-to-feed",28,,4,0.322083499,1.252762968,1.971299383,1.971299383,-20,-2.937463365,-6.742240841,-3.9633163,-4.84089252,-6.907755279,0.402126207,-9.755067547
184,3869,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, with iron, powder, not reconstituted",21,,4,2.38416508,3.33220451,4.043051268,4.043051268,-20,-0.84397007,-4.66704559,-1.857899272,-2.780620894,-4.828313737,2.4765384,-7.662777863
185,3870,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber",28,,4,1.029619417,1.547562509,2.423031246,2.028148247,-0.693147181,-2.385966702,-6.630123542,-3.324236341,-4.645992181,-6.214608098,0.227932068,-9.986869161
186,3871,"Infant formula, MEAD JOHNSON, ENFAMIL, LACTOFREE, with iron, liquid concentrate, not reconstituted",23,,4,0.985816795,1.915450942,2.668616132,2.636196097,-20,-2.26336438,-6.074846156,-3.270169119,-4.179902451,-6.214608098,1.066777565,-9.088122739
187,3883,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, powder (formerly WYETH-AYERST)",25,,4,2.48490665,3.33220451,4.025351691,4.025351691,-20,-1.105636904,-4.65646348,-2.137070655,-3.139602644,-3.442019376,2.546393645,-7.656415169
188,3893,"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, soy, powder (formerly WYETH-AYERST)",25,,4,2.610069793,3.303216973,3.955082495,3.955082495,-20,-0.791863153,-4.699480865,-1.890475442,-3.170085661,-20,2.515274186,-7.656415169
189,3900,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed",28,,4,0.530628251,0.993251773,2.144761008,1.822935087,-20,-2.551046452,-6.725433722,-3.688879454,-5.132802928,-6.907755279,0.165514438,-9.944309547
190,3901,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted",28,,4,1.178654996,1.635105659,2.803360381,2.4765384,-20,-1.897119985,-6.096825063,-3.015934981,-4.509860006,-6.214608098,0.794349061,-9.230543079
191,3913,"Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder",28,,4,2.501435952,2.960105096,4.130837199,3.790984677,-20,-0.570929548,-4.767689115,-1.692819521,-3.170085661,-5.11599581,2.144761008,-7.946213645
192,3925,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, ready-to-feed",28,,4,0.488580015,1.193922468,1.969905655,1.738710248,-20,-2.688247574,-6.684611728,-3.772261063,-4.853631545,-20,0.336472237,-9.903487553
193,3926,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, liquid concentrate, not reconstituted",28,,4,1.16315081,1.871802177,2.646174797,2.415913778,-20,-2.017406151,-6.079203461,-3.079113882,-4.186459851,-20,1.029619417,-9.210340372
194,3928,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder",28,,4,2.525728644,3.238678452,4.019980147,3.792788918,-20,-0.642454066,-4.710530702,-1.714798428,-2.811745437,-20,2.397895273,-7.671324924
195,3929,"Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted",28,,4,2.747270914,3.044522438,4.044804117,4.025351691,-20,-0.083381609,-4.65646348,-1.766091722,-2.864704011,-20,2.186612917,-7.751725349
196,3935,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA",28,,4,0.587786665,1.289232648,1.912501087,1.481604541,-20,-2.673648774,-6.742240841,-3.540459449,-5.132802928,-6.907755279,0.608678024,-9.737973114
197,3936,"Infant formula, PBM PRODUCTS, store brand, ready-to-feed",28,,4,0.336472237,1.252762968,1.854734268,1.85629799,-20,-3.194183212,-6.742240841,-4.268697949,-5.184988681,-5.521460918,0.470003629,-9.737973114
198,3937,"Infant formula, PBM PRODUCTS, store brand, liquid concentrate, not reconstituted",28,,4,1.064710737,1.945910149,2.63188884,2.63188884,-20,-2.488914671,-6.04909366,-3.540459449,-4.491841501,-4.828313737,1.16315081,-9.044825933
199,3938,"Infant formula, PBM PRODUCTS, store brand, powder",28,,4,2.48490665,3.33220451,4.025351691,4.025351691,-20,-1.105636904,-4.65646348,-2.137070655,-3.139602644,-3.442019376,2.546393645,-7.656415169
200,3939,"Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed",28,,4,0.587786665,1.252762968,1.806648082,1.808288771,-20,-2.830217835,-6.742240841,-4.017383521,-5.221356325,-20,0.470003629,-9.282911065
201,3940,"Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted",28,,4,1.280933845,1.945910149,2.499795262,2.499795262,-20,-2.137070655,-6.04909366,-3.324236341,-4.528209145,-20,1.16315081,-9.044825933
202,3941,"Infant formula, PBM PRODUCTS, store brand, soy, powder",28,,4,2.610069793,3.303216973,3.955082495,3.955082495,-20,-0.791863153,-4.699480865,-1.890475442,-3.170085661,-20,2.515274186,-7.656415169
203,3942,"Infant formula, MEAD JOHNSON, ENFAMIL, AR LIPIL, ready-to-feed, with ARA and DHA",28,,4,0.536493371,1.249901736,2.018895042,1.86252854,-20,-2.937463365,-6.70074111,-3.611918413,-4.803621125,-6.907755279,0.373630385,-9.755067547
204,3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR LIPIL, powder, with ARA and DHA",28,,4,2.543961413,3.256942026,4.025887262,4.025887262,-20,-0.923818998,-4.6929091,-1.589635285,-2.795243413,-4.074541935,2.392608596,-7.686460348
205,3944,"Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE ADVANCE, ready-to-feed, with ARA and DHA, (formerly ROSS)",21,,4,0.652325186,1.327075001,1.93441577,1.931521412,-20,-2.63108916,-6.70074111,-3.772261063,-4.575611384,-6.214608098,0.894862784,-9.272215776
206,3945,"Infant formula, ABBOTT NUTRITION, NEOSURE ADVANCE, powder, with ARA and DHA, (formerly ROSS)",21,,4,2.668616132,3.343921314,3.95162826,3.95162826,-20,-0.614336,-4.68205123,-1.771956842,-2.561355822,-4.268697949,2.289601165,-7.248838128
207,3946,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE (LACTOSE FREE) ready-to-feed, with ARA and DHA",28,,4,0.392042088,1.319085611,2.00148,2.00148,-20,-2.847312268,-6.692643899,-3.863232841,-5.11599581,-6.214608098,0.887891257,-9.688376173
208,3947,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA",28,,4,1.004301609,1.93874166,2.613006652,2.623218266,-20,-2.225624052,-6.066188093,-3.244193633,-4.465408244,-5.521460918,1.508954374,-9.061920367
209,3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",28,,4,2.409644165,3.337192052,4.019441402,4.019441402,-20,-0.830113036,-4.674520264,-1.845160246,-3.098873032,-4.199705078,2.907174247,-7.667042262
210,3949,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed, (formerly ROSS)",22,,4,0.3074847,1.30833282,1.93441577,1.931521412,-20,-2.937463365,-6.742240841,-4.135166557,-5.132802928,-6.214608098,0.212689093,-9.737973114
211,3950,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",28,,4,2.387844937,3.362802994,4.002412005,4.002412005,-20,-0.891598119,-4.659626372,-2.071473372,-3.051244983,-4.268697949,2.289803759,-7.656415169
